Unnamed: 0,warnum,disno,dyindex,statea,stateb,warstrtmnth,warstrtday,warstrtyr,warendmnth,warenday,warendyr,year,warolea,waroleb,wardyadrolea,wardyadroleb,outcomea,batdtha,batdthb,changes_1,changes_2,batdths,durindx,a_latitude,a_longitude,b_latitude,b_longitude,stateNameA,stateAbbA,stateNameB,stateAbbB
123,52,1482,1482.004,230,155,11,26,1865,5,9,1866,1866,1,3,3,1,3.0,300.0,100.0,,,400.0,1,39.3262345,-4.838064900000001,-31.7613365,-71.3187697,Spain,SPN,Chile,CHL
124,55,261,261.001,240,255,6,27,1866,7,3,1866,1866,3,1,3,1,3.0,500.0,10100.0,,,10600.0,1,52.3744779,9.738553199999998,51.0834196,10.4234469,Hanover,HAN,Germany,GMY
125,55,261,261.001,255,240,6,27,1866,7,3,1866,1866,1,3,1,3,1.0,10100.0,500.0,,,10600.0,1,51.0834196,10.4234469,52.3744779,9.738553199999998,Germany,GMY,Hanover,HAN
126,55,261,261.002,240,280,6,27,1866,7,3,1866,1866,3,2,3,1,3.0,500.0,100.0,,,600.0,1,52.3744779,9.738553199999998,53.6288297,11.4148038,Hanover,HAN,Mecklenburg Schwerin,MEC
127,55,261,261.002,280,240,6,27,1866,7,3,1866,1866,2,3,1,3,1.0,100.0,500.0,,,600.0,1,53.6288297,11.4148038,52.3744779,9.738553199999998,Mecklenburg Schwerin,MEC,Hanover,HAN
128,55,261,261.003,240,325,6,24,1866,7,20,1866,1866,3,2,3,1,3.0,500.0,4000.0,,,4500.0,1,52.3744779,9.738553199999998,42.6384261,12.674297,Hanover,HAN,Italy,ITA
129,55,261,261.003,325,240,6,24,1866,7,20,1866,1866,2,3,1,3,1.0,4000.0,500.0,,,4500.0,1,42.6384261,12.674297,52.3744779,9.738553199999998,Italy,ITA,Hanover,HAN
130,55,261,261.004,245,255,6,27,1866,7,3,1866,1866,3,1,3,1,3.0,500.0,10100.0,,,10600.0,1,48.9467562,11.4038717,51.0834196,10.4234469,Bavaria,BAV,Germany,GMY
131,55,261,261.004,255,245,6,27,1866,7,3,1866,1866,1,3,1,3,1.0,10100.0,500.0,,,10600.0,1,51.0834196,10.4234469,48.9467562,11.4038717,Germany,GMY,Bavaria,BAV
132,55,261,261.005,245,280,6,27,1866,7,3,1866,1866,3,2,3,1,3.0,500.0,100.0,,,600.0,1,48.9467562,11.4038717,53.6288297,11.4148038,Bavaria,BAV,Mecklenburg Schwerin,MEC
133,55,261,261.005,280,245,6,27,1866,7,3,1866,1866,2,3,1,3,1.0,100.0,500.0,,,600.0,1,53.6288297,11.4148038,48.9467562,11.4038717,Mecklenburg Schwerin,MEC,Bavaria,BAV
134,55,261,261.006,245,325,6,24,1866,7,20,1866,1866,3,2,3,1,3.0,500.0,4000.0,,,4500.0,1,48.9467562,11.4038717,42.6384261,12.674297,Bavaria,BAV,Italy,ITA
135,55,261,261.006,325,245,6,24,1866,7,20,1866,1866,2,3,1,3,1.0,4000.0,500.0,,,4500.0,1,42.6384261,12.674297,48.9467562,11.4038717,Italy,ITA,Bavaria,BAV
136,55,261,261.007,255,267,6,27,1866,7,3,1866,1866,1,3,1,3,1.0,10100.0,100.0,,,10200.0,1,51.0834196,10.4234469,47.47368270000001,8.3086822,Germany,GMY,Baden,BAD
137,55,261,261.007,267,255,6,27,1866,7,3,1866,1866,3,1,3,1,3.0,100.0,10100.0,,,10200.0,1,47.47368270000001,8.3086822,51.0834196,10.4234469,Baden,BAD,Germany,GMY
138,55,261,261.008,255,269,6,27,1866,7,3,1866,1866,1,3,1,3,1.0,10100.0,600.0,,,10700.0,1,51.0834196,10.4234469,50.92957979999999,13.4585052,Germany,GMY,Saxony,SAX
139,55,261,261.008,269,255,6,27,1866,7,3,1866,1866,3,1,3,1,3.0,600.0,10100.0,,,10700.0,1,50.92957979999999,13.4585052,51.0834196,10.4234469,Saxony,SAX,Germany,GMY
140,55,261,261.009,255,271,6,27,1866,7,3,1866,1866,1,3,1,3,1.0,10100.0,100.0,,,10200.0,1,51.0834196,10.4234469,48.6616,9.3501,Germany,GMY,Wuerttemburg,WRT
141,55,261,261.009,271,255,6,27,1866,7,3,1866,1866,3,1,3,1,3.0,100.0,10100.0,,,10200.0,1,48.6616,9.3501,51.0834196,10.4234469,Wuerttemburg,WRT,Germany,GMY
142,55,261,261.01,255,273,6,27,1866,7,3,1866,1866,1,3,1,3,1.0,10100.0,100.0,,,10200.0,1,51.0834196,10.4234469,51.312801,9.481544,Germany,GMY,Hesse Electoral,HSE
143,55,261,261.01,273,255,6,27,1866,7,3,1866,1866,3,1,3,1,3.0,100.0,10100.0,,,10200.0,1,51.312801,9.481544,51.0834196,10.4234469,Hesse Electoral,HSE,Germany,GMY
144,55,261,261.011,255,275,6,27,1866,7,3,1866,1866,1,3,1,3,1.0,10100.0,100.0,,,10200.0,1,51.0834196,10.4234469,51.312801,9.481544,Germany,GMY,Hesse Grand Ducal,HSG
145,55,261,261.011,275,255,6,27,1866,7,3,1866,1866,3,1,3,1,3.0,100.0,10100.0,,,10200.0,1,51.312801,9.481544,51.0834196,10.4234469,Hesse Grand Ducal,HSG,Germany,GMY
146,55,261,261.012,255,300,6,27,1866,7,3,1866,1866,1,3,1,3,1.0,10100.0,28000.0,,,38100.0,1,51.0834196,10.4234469,46.35038755,19.13865633,Germany,GMY,Austria-Hungary,AUH
147,55,261,261.012,300,255,6,27,1866,7,3,1866,1866,3,1,1,3,3.0,28000.0,10100.0,,,38100.0,1,46.35038755,19.13865633,51.0834196,10.4234469,Austria-Hungary,AUH,Germany,GMY
148,55,261,261.013,267,280,6,27,1866,7,3,1866,1866,3,2,3,1,3.0,100.0,100.0,,,200.0,1,47.47368270000001,8.3086822,53.6288297,11.4148038,Baden,BAD,Mecklenburg Schwerin,MEC
149,55,261,261.013,280,267,6,27,1866,7,3,1866,1866,2,3,1,3,1.0,100.0,100.0,,,200.0,1,53.6288297,11.4148038,47.47368270000001,8.3086822,Mecklenburg Schwerin,MEC,Baden,BAD
150,55,261,261.014,267,325,6,24,1866,7,20,1866,1866,3,2,3,1,3.0,100.0,4000.0,,,4100.0,1,47.47368270000001,8.3086822,42.6384261,12.674297,Baden,BAD,Italy,ITA
151,55,261,261.014,325,267,6,24,1866,7,20,1866,1866,2,3,1,3,1.0,4000.0,100.0,,,4100.0,1,42.6384261,12.674297,47.47368270000001,8.3086822,Italy,ITA,Baden,BAD
152,55,261,261.015,269,280,6,27,1866,7,3,1866,1866,3,2,3,1,3.0,600.0,100.0,,,700.0,1,50.92957979999999,13.4585052,53.6288297,11.4148038,Saxony,SAX,Mecklenburg Schwerin,MEC
153,55,261,261.015,280,269,6,27,1866,7,3,1866,1866,2,3,1,3,1.0,100.0,600.0,,,700.0,1,53.6288297,11.4148038,50.92957979999999,13.4585052,Mecklenburg Schwerin,MEC,Saxony,SAX
154,55,261,261.016,269,325,6,24,1866,7,20,1866,1866,3,2,3,1,3.0,600.0,4000.0,,,4600.0,1,50.92957979999999,13.4585052,42.6384261,12.674297,Saxony,SAX,Italy,ITA
155,55,261,261.016,325,269,6,24,1866,7,20,1866,1866,2,3,1,3,1.0,4000.0,600.0,,,4600.0,1,42.6384261,12.674297,50.92957979999999,13.4585052,Italy,ITA,Saxony,SAX
156,55,261,261.017,271,280,6,27,1866,7,3,1866,1866,3,2,3,1,3.0,100.0,100.0,,,200.0,1,48.6616,9.3501,53.6288297,11.4148038,Wuerttemburg,WRT,Mecklenburg Schwerin,MEC
157,55,261,261.017,280,271,6,27,1866,7,3,1866,1866,2,3,1,3,1.0,100.0,100.0,,,200.0,1,53.6288297,11.4148038,48.6616,9.3501,Mecklenburg Schwerin,MEC,Wuerttemburg,WRT
158,55,261,261.018,271,325,6,24,1866,7,20,1866,1866,3,2,3,1,3.0,100.0,4000.0,,,4100.0,1,48.6616,9.3501,42.6384261,12.674297,Wuerttemburg,WRT,Italy,ITA
159,55,261,261.018,325,271,6,24,1866,7,20,1866,1866,2,3,1,3,1.0,4000.0,100.0,,,4100.0,1,42.6384261,12.674297,48.6616,9.3501,Italy,ITA,Wuerttemburg,WRT
160,55,261,261.019,273,280,6,27,1866,7,3,1866,1866,3,2,3,1,3.0,100.0,100.0,,,200.0,1,51.312801,9.481544,53.6288297,11.4148038,Hesse Electoral,HSE,Mecklenburg Schwerin,MEC
161,55,261,261.019,280,273,6,27,1866,7,3,1866,1866,2,3,1,3,1.0,100.0,100.0,,,200.0,1,53.6288297,11.4148038,51.312801,9.481544,Mecklenburg Schwerin,MEC,Hesse Electoral,HSE
162,55,261,261.02,273,325,6,24,1866,7,20,1866,1866,3,2,3,1,3.0,100.0,4000.0,,,4100.0,1,51.312801,9.481544,42.6384261,12.674297,Hesse Electoral,HSE,Italy,ITA
163,55,261,261.02,325,273,6,24,1866,7,20,1866,1866,2,3,1,3,1.0,4000.0,100.0,,,4100.0,1,42.6384261,12.674297,51.312801,9.481544,Italy,ITA,Hesse Electoral,HSE
164,55,261,261.021,275,280,6,27,1866,7,3,1866,1866,3,2,3,1,3.0,100.0,100.0,,,200.0,1,51.312801,9.481544,53.6288297,11.4148038,Hesse Grand Ducal,HSG,Mecklenburg Schwerin,MEC
165,55,261,261.021,280,275,6,27,1866,7,3,1866,1866,2,3,1,3,1.0,100.0,100.0,,,200.0,1,53.6288297,11.4148038,51.312801,9.481544,Mecklenburg Schwerin,MEC,Hesse Grand Ducal,HSG
166,55,261,261.022,275,325,6,24,1866,7,20,1866,1866,3,2,3,1,3.0,100.0,4000.0,,,4100.0,1,51.312801,9.481544,42.6384261,12.674297,Hesse Grand Ducal,HSG,Italy,ITA
167,55,261,261.022,325,275,6,24,1866,7,20,1866,1866,2,3,1,3,1.0,4000.0,100.0,,,4100.0,1,42.6384261,12.674297,51.312801,9.481544,Italy,ITA,Hesse Grand Ducal,HSG
168,55,261,261.023,280,300,6,27,1866,7,3,1866,1866,2,3,1,3,1.0,100.0,28000.0,,,28100.0,1,53.6288297,11.4148038,46.35038755,19.13865633,Mecklenburg Schwerin,MEC,Austria-Hungary,AUH
169,55,261,261.023,300,280,6,27,1866,7,3,1866,1866,3,2,1,3,3.0,28000.0,100.0,,,28100.0,1,46.35038755,19.13865633,53.6288297,11.4148038,Austria-Hungary,AUH,Mecklenburg Schwerin,MEC
170,55,261,261.024,300,325,6,24,1866,7,20,1866,1866,3,2,3,1,3.0,32500.0,4000.0,,,36500.0,1,46.35038755,19.13865633,42.6384261,12.674297,Austria-Hungary,AUH,Italy,ITA
171,55,261,261.024,325,300,6,24,1866,7,20,1866,1866,2,3,1,3,1.0,4000.0,32500.0,,,36500.0,1,42.6384261,12.674297,46.35038755,19.13865633,Italy,ITA,Austria-Hungary,AUH
172,58,88,88.001,220,245,8,4,1870,11,15,1870,1870,3,2,3,1,3.0,152000.0,5600.0,,,157600.0,1,46.603354,1.8883335,48.9467562,11.4038717,France,FRN,Bavaria,BAV
173,58,88,88.001,245,220,8,4,1870,11,15,1870,1870,2,3,1,3,1.0,5600.0,152000.0,,,157600.0,1,48.9467562,11.4038717,46.603354,1.8883335,Bavaria,BAV,France,FRN
174,58,88,88.00200000000002,220,255,8,4,1870,2,15,1871,1870,3,1,3,1,3.0,152000.0,44781.0,,,196781.0,1,46.603354,1.8883335,51.0834196,10.4234469,France,FRN,Germany,GMY
175,58,88,88.00200000000002,220,255,8,4,1870,2,15,1871,1871,3,1,3,1,3.0,152000.0,44781.0,,,196781.0,2,46.603354,1.8883335,51.0834196,10.4234469,France,FRN,Germany,GMY
176,58,88,88.00200000000002,255,220,8,4,1870,2,15,1871,1870,1,3,1,3,1.0,44781.0,152000.0,,,196781.0,1,51.0834196,10.4234469,46.603354,1.8883335,Germany,GMY,France,FRN
177,58,88,88.00200000000002,255,220,8,4,1870,2,15,1871,1871,1,3,1,3,1.0,44781.0,152000.0,,,196781.0,2,51.0834196,10.4234469,46.603354,1.8883335,Germany,GMY,France,FRN
178,58,88,88.00299999999999,220,267,8,4,1870,11,22,1870,1870,3,2,3,1,3.0,152000.0,956.0,,,152956.0,1,46.603354,1.8883335,47.47368270000001,8.3086822,France,FRN,Baden,BAD
179,58,88,88.00299999999999,267,220,8,4,1870,11,22,1870,1870,2,3,1,3,1.0,956.0,152000.0,,,152956.0,1,47.47368270000001,8.3086822,46.603354,1.8883335,Baden,BAD,France,FRN
180,58,88,88.00399999999998,220,271,8,4,1870,11,25,1870,1870,3,2,3,1,3.0,152000.0,976.0,,,152976.0,1,46.603354,1.8883335,48.6616,9.3501,France,FRN,Wuerttemburg,WRT
181,58,88,88.00399999999998,271,220,8,4,1870,11,25,1870,1870,2,3,1,3,1.0,976.0,152000.0,,,152976.0,1,48.6616,9.3501,46.603354,1.8883335,Wuerttemburg,WRT,France,FRN
182,60,1533,1533.001,90,92,3,20,1876,4,25,1876,1876,1,3,1,3,1.0,2000.0,2000.0,,,4000.0,1,15.635608800000002,-89.8988087,13.800038199999998,-88.9140683,Guatemala,GUA,El Salvador,SAL
183,60,1533,1533.001,92,90,3,20,1876,4,25,1876,1876,3,1,3,1,3.0,2000.0,2000.0,,,4000.0,1,13.800038199999998,-88.9140683,15.635608800000002,-89.8988087,El Salvador,SAL,Guatemala,GUA
184,61,187,187.001,365,640,5,11,1877,1,31,1878,1877,1,3,1,3,1.0,120000.0,165000.0,,,285000.0,1,64.6863136,97.7453061,38.9597594,34.9249653,Russia,RUS,Turkey,TUR
185,61,187,187.001,365,640,5,11,1877,1,31,1878,1878,1,3,1,3,1.0,120000.0,165000.0,,,285000.0,2,64.6863136,97.7453061,38.9597594,34.9249653,Russia,RUS,Turkey,TUR
186,61,187,187.001,640,365,5,11,1877,1,31,1878,1877,3,1,3,1,3.0,165000.0,120000.0,,,285000.0,1,38.9597594,34.9249653,64.6863136,97.7453061,Turkey,TUR,Russia,RUS
187,61,187,187.001,640,365,5,11,1877,1,31,1878,1878,3,1,3,1,3.0,165000.0,120000.0,,,285000.0,2,38.9597594,34.9249653,64.6863136,97.7453061,Turkey,TUR,Russia,RUS
188,64,1518,1518.001,135,155,5,21,1879,6,10,1883,1879,4,1,1,3,3.0,9672.0,3276.0,,,12948.0,5,-6.8699697,-75.0458515,-31.7613365,-71.3187697,Peru,PER,Chile,CHL
189,64,1518,1518.001,135,155,5,21,1879,6,10,1883,1880,4,1,1,3,3.0,9672.0,3276.0,,,12948.0,2,-6.8699697,-75.0458515,-31.7613365,-71.3187697,Peru,PER,Chile,CHL
190,64,1518,1518.001,135,155,5,21,1879,6,10,1883,1881,4,1,1,3,3.0,9672.0,3276.0,,,12948.0,4,-6.8699697,-75.0458515,-31.7613365,-71.3187697,Peru,PER,Chile,CHL
191,64,1518,1518.001,135,155,5,21,1879,6,10,1883,1882,4,1,1,3,3.0,9672.0,3276.0,,,12948.0,3,-6.8699697,-75.0458515,-31.7613365,-71.3187697,Peru,PER,Chile,CHL
192,64,1518,1518.001,135,155,5,21,1879,6,10,1883,1883,4,1,1,3,3.0,9672.0,3276.0,,,12948.0,1,-6.8699697,-75.0458515,-31.7613365,-71.3187697,Peru,PER,Chile,CHL
193,64,1518,1518.001,155,135,5,21,1879,6,10,1883,1879,1,4,3,1,1.0,3276.0,9672.0,,,12948.0,4,-31.7613365,-71.3187697,-6.8699697,-75.0458515,Chile,CHL,Peru,PER
194,64,1518,1518.001,155,135,5,21,1879,6,10,1883,1880,1,4,3,1,1.0,3276.0,9672.0,,,12948.0,1,-31.7613365,-71.3187697,-6.8699697,-75.0458515,Chile,CHL,Peru,PER
195,64,1518,1518.001,155,135,5,21,1879,6,10,1883,1881,1,4,3,1,1.0,3276.0,9672.0,,,12948.0,2,-31.7613365,-71.3187697,-6.8699697,-75.0458515,Chile,CHL,Peru,PER
196,64,1518,1518.001,155,135,5,21,1879,6,10,1883,1882,1,4,3,1,1.0,3276.0,9672.0,,,12948.0,3,-31.7613365,-71.3187697,-6.8699697,-75.0458515,Chile,CHL,Peru,PER
197,64,1518,1518.001,155,135,5,21,1879,6,10,1883,1883,1,4,3,1,1.0,3276.0,9672.0,,,12948.0,5,-31.7613365,-71.3187697,-6.8699697,-75.0458515,Chile,CHL,Peru,PER
198,64,1518,1518.0020000000004,145,155,2,14,1879,5,26,1880,1879,3,1,3,1,3.0,920.0,3276.0,,,4196.0,1,-17.056869600000002,-64.9912286,-31.7613365,-71.3187697,Bolivia,BOL,Chile,CHL
199,64,1518,1518.0020000000004,145,155,2,14,1879,5,26,1880,1880,3,1,3,1,3.0,920.0,3276.0,,,4196.0,2,-17.056869600000002,-64.9912286,-31.7613365,-71.3187697,Bolivia,BOL,Chile,CHL
200,64,1518,1518.0020000000004,155,145,2,14,1879,5,26,1880,1879,1,3,1,3,1.0,3276.0,920.0,,,4196.0,1,-31.7613365,-71.3187697,-17.056869600000002,-64.9912286,Chile,CHL,Bolivia,BOL
201,64,1518,1518.0020000000004,155,145,2,14,1879,5,26,1880,1880,1,3,1,3,1.0,3276.0,920.0,,,4196.0,2,-31.7613365,-71.3187697,-17.056869600000002,-64.9912286,Chile,CHL,Bolivia,BOL
202,65,3725,3725.001,200,651,7,11,1882,9,15,1882,1882,1,3,1,3,1.0,79.0,10000.0,,,10079.0,1,54.70235450000001,-3.2765753,26.2540493,29.2675469,United Kingdom,UKG,Egypt,EGY
203,65,3725,3725.001,651,200,7,11,1882,9,15,1882,1882,3,1,3,1,3.0,10000.0,79.0,,,10079.0,1,26.2540493,29.2675469,54.70235450000001,-3.2765753,Egypt,EGY,United Kingdom,UKG
204,67,202,202.001,220,710,6,23,1884,3,24,1885,1884,1,3,1,3,1.0,2100.0,10000.0,,,12100.0,2,46.603354,1.8883335,35.000074,104.999927,France,FRN,China,CHN
205,67,202,202.001,220,710,6,23,1884,3,24,1885,1885,1,3,1,3,1.0,2100.0,10000.0,,,12100.0,1,46.603354,1.8883335,35.000074,104.999927,France,FRN,China,CHN
206,67,202,202.001,710,220,6,23,1884,3,24,1885,1884,3,1,3,1,3.0,10000.0,2100.0,,,12100.0,1,35.000074,104.999927,46.603354,1.8883335,China,CHN,France,FRN
207,67,202,202.001,710,220,6,23,1884,3,24,1885,1885,3,1,3,1,3.0,10000.0,2100.0,,,12100.0,2,35.000074,104.999927,46.603354,1.8883335,China,CHN,France,FRN
208,70,1535,1535.003,90,92,3,28,1885,4,15,1885,1885,1,3,1,3,3.0,800.0,200.0,,,1000.0,1,15.635608800000002,-89.8988087,13.800038199999998,-88.9140683,Guatemala,GUA,El Salvador,SAL
209,70,1535,1535.003,92,90,3,28,1885,4,15,1885,1885,3,1,3,1,1.0,200.0,800.0,,,1000.0,1,13.800038199999998,-88.9140683,15.635608800000002,-89.8988087,El Salvador,SAL,Guatemala,GUA
210,73,1490,1490.001,710,740,7,25,1894,3,30,1895,1894,3,1,3,1,3.0,10000.0,5000.0,,,15000.0,2,35.000074,104.999927,36.5748441,139.2394179,China,CHN,Japan,JPN
211,73,1490,1490.001,710,740,7,25,1894,3,30,1895,1895,3,1,3,1,3.0,10000.0,5000.0,,,15000.0,1,35.000074,104.999927,36.5748441,139.2394179,China,CHN,Japan,JPN
212,73,1490,1490.001,740,710,7,25,1894,3,30,1895,1894,1,3,1,3,1.0,5000.0,10000.0,,,15000.0,2,36.5748441,139.2394179,35.000074,104.999927,Japan,JPN,China,CHN
213,73,1490,1490.001,740,710,7,25,1894,3,30,1895,1895,1,3,1,3,1.0,5000.0,10000.0,,,15000.0,1,36.5748441,139.2394179,35.000074,104.999927,Japan,JPN,China,CHN
214,76,1569,1569.001,350,640,2,15,1897,5,19,1897,1897,1,3,1,3,3.0,600.0,1400.0,,,2000.0,1,38.9953683,21.9877132,38.9597594,34.9249653,Greece,GRC,Turkey,TUR
215,76,1569,1569.001,640,350,2,15,1897,5,19,1897,1897,3,1,3,1,1.0,1400.0,600.0,,,2000.0,1,38.9597594,34.9249653,38.9953683,21.9877132,Turkey,TUR,Greece,GRC
216,79,1557,1557.001,2,230,5,1,1898,6,17,1898,1898,1,3,1,3,1.0,2910.0,775.0,,,3685.0,1,37.0902,-95.7129,39.3262345,-4.838064900000001,United States of America,USA,Spain,SPN
217,79,1557,1557.001,230,2,5,1,1898,6,17,1898,1898,3,1,3,1,3.0,775.0,2910.0,,,3685.0,1,39.3262345,-4.838064900000001,37.0902,-95.7129,Spain,SPN,United States of America,USA
218,82,31,31.001,2,710,6,17,1900,8,15,1900,1900,1,3,1,3,1.0,21.0,2000.0,,,2021.0,1,37.0902,-95.7129,35.000074,104.999927,United States of America,USA,China,CHN
219,82,31,31.001,710,2,6,17,1900,8,15,1900,1900,3,1,3,1,3.0,2000.0,21.0,,,2021.0,1,35.000074,104.999927,37.0902,-95.7129,China,CHN,United States of America,USA
220,82,31,31.002,200,710,6,17,1900,8,15,1900,1900,1,3,1,3,1.0,34.0,2000.0,,,2034.0,1,54.70235450000001,-3.2765753,35.000074,104.999927,United Kingdom,UKG,China,CHN
221,82,31,31.002,710,200,6,17,1900,8,15,1900,1900,3,1,3,1,3.0,2000.0,34.0,,,2034.0,1,35.000074,104.999927,54.70235450000001,-3.2765753,China,CHN,United Kingdom,UKG
222,82,31,31.003,220,710,6,17,1900,8,15,1900,1900,1,3,1,3,1.0,24.0,2000.0,,,2024.0,1,46.603354,1.8883335,35.000074,104.999927,France,FRN,China,CHN
223,82,31,31.003,710,220,6,17,1900,8,15,1900,1900,3,1,3,1,3.0,2000.0,24.0,,,2024.0,1,35.000074,104.999927,46.603354,1.8883335,China,CHN,France,FRN
224,82,31,31.007,365,710,6,17,1900,8,15,1900,1900,1,3,1,3,1.0,302.0,2000.0,,,2302.0,1,64.6863136,97.7453061,35.000074,104.999927,Russia,RUS,China,CHN
225,82,31,31.007,710,365,6,17,1900,8,15,1900,1900,3,1,3,1,3.0,2000.0,302.0,,,2302.0,1,35.000074,104.999927,64.6863136,97.7453061,China,CHN,Russia,RUS
226,82,31,31.008000000000006,710,740,6,17,1900,8,15,1900,1900,3,1,3,1,3.0,2000.0,602.0,,,2602.0,1,35.000074,104.999927,36.5748441,139.2394179,China,CHN,Japan,JPN
227,82,31,31.008000000000006,740,710,6,17,1900,8,15,1900,1900,1,3,1,3,1.0,602.0,2000.0,,,2602.0,1,36.5748441,139.2394179,35.000074,104.999927,Japan,JPN,China,CHN
228,83,3250,3250.001,365,710,7,30,1900,10,10,1900,1900,1,3,1,3,1.0,242.0,3578.0,,,3820.0,1,64.6863136,97.7453061,35.000074,104.999927,Russia,RUS,China,CHN
229,83,3250,3250.001,710,365,7,30,1900,10,10,1900,1900,3,1,3,1,3.0,3578.0,242.0,,,3820.0,1,35.000074,104.999927,64.6863136,97.7453061,China,CHN,Russia,RUS
230,85,180,180.002,365,740,2,8,1904,7,7,1905,1904,3,1,3,1,3.0,71453.0,80378.0,,,151831.0,1,64.6863136,97.7453061,36.5748441,139.2394179,Russia,RUS,Japan,JPN
231,85,180,180.002,365,740,2,8,1904,7,7,1905,1905,3,1,3,1,3.0,71453.0,80378.0,,,151831.0,2,64.6863136,97.7453061,36.5748441,139.2394179,Russia,RUS,Japan,JPN
232,85,180,180.002,740,365,2,8,1904,7,7,1905,1904,1,3,1,3,1.0,80378.0,71453.0,,,151831.0,2,36.5748441,139.2394179,64.6863136,97.7453061,Japan,JPN,Russia,RUS
233,85,180,180.002,740,365,2,8,1904,7,7,1905,1905,1,3,1,3,1.0,80378.0,71453.0,,,151831.0,1,36.5748441,139.2394179,64.6863136,97.7453061,Japan,JPN,Russia,RUS
234,88,1205,1205.001,90,91,7,9,1906,7,17,1906,1906,3,2,3,1,1.0,400.0,300.0,,,700.0,1,15.635608800000002,-89.8988087,15.2572432,-86.0755145,Guatemala,GUA,Honduras,HON
235,88,1205,1205.001,91,90,7,9,1906,7,17,1906,1906,2,3,1,3,3.0,300.0,400.0,,,700.0,1,15.2572432,-86.0755145,15.635608800000002,-89.8988087,Honduras,HON,Guatemala,GUA
236,88,1205,1205.002,90,92,7,9,1906,7,17,1906,1906,3,1,3,1,1.0,400.0,300.0,,,700.0,1,15.635608800000002,-89.8988087,13.800038199999998,-88.9140683,Guatemala,GUA,El Salvador,SAL
237,88,1205,1205.002,92,90,7,9,1906,7,17,1906,1906,1,3,1,3,3.0,300.0,400.0,,,700.0,1,13.800038199999998,-88.9140683,15.635608800000002,-89.8988087,El Salvador,SAL,Guatemala,GUA
238,91,1202,1202.002,91,93,2,19,1907,4,23,1907,1907,3,1,3,1,3.0,300.0,400.0,,,700.0,1,15.2572432,-86.0755145,12.372492800000002,-84.8700308,Honduras,HON,Nicaragua,NIC
239,91,1202,1202.002,93,91,2,19,1907,4,23,1907,1907,1,3,1,3,1.0,400.0,300.0,,,700.0,1,12.372492800000002,-84.8700308,15.2572432,-86.0755145,Nicaragua,NIC,Honduras,HON
240,91,1202,1202.003,92,93,3,18,1907,4,23,1907,1907,4,1,3,1,3.0,300.0,400.0,,,700.0,1,13.800038199999998,-88.9140683,12.372492800000002,-84.8700308,El Salvador,SAL,Nicaragua,NIC
241,91,1202,1202.003,93,92,3,18,1907,4,23,1907,1907,1,4,1,3,1.0,400.0,300.0,,,700.0,1,12.372492800000002,-84.8700308,13.800038199999998,-88.9140683,Nicaragua,NIC,El Salvador,SAL
242,94,1086,1086.001,230,600,7,27,1909,3,23,1910,1909,3,1,3,1,1.0,2000.0,8000.0,,,10000.0,2,39.3262345,-4.838064900000001,31.1728205,-7.3362482,Spain,SPN,Morocco,MOR
243,94,1086,1086.001,230,600,7,27,1909,3,23,1910,1910,3,1,3,1,1.0,2000.0,8000.0,,,10000.0,1,39.3262345,-4.838064900000001,31.1728205,-7.3362482,Spain,SPN,Morocco,MOR
244,94,1086,1086.001,600,230,7,27,1909,3,23,1910,1909,1,3,1,3,3.0,8000.0,2000.0,,,10000.0,1,31.1728205,-7.3362482,39.3262345,-4.838064900000001,Morocco,MOR,Spain,SPN
245,94,1086,1086.001,600,230,7,27,1909,3,23,1910,1910,1,3,1,3,3.0,8000.0,2000.0,,,10000.0,2,31.1728205,-7.3362482,39.3262345,-4.838064900000001,Morocco,MOR,Spain,SPN
246,97,114,114.001,325,640,9,29,1911,10,18,1912,1911,1,3,1,3,1.0,6000.0,14000.0,,,20000.0,2,42.6384261,12.674297,38.9597594,34.9249653,Italy,ITA,Turkey,TUR
247,97,114,114.001,325,640,9,29,1911,10,18,1912,1912,1,3,1,3,1.0,6000.0,14000.0,,,20000.0,1,42.6384261,12.674297,38.9597594,34.9249653,Italy,ITA,Turkey,TUR
248,97,114,114.001,640,325,9,29,1911,10,18,1912,1911,3,1,3,1,3.0,14000.0,6000.0,,,20000.0,1,38.9597594,34.9249653,42.6384261,12.674297,Turkey,TUR,Italy,ITA
249,97,114,114.001,640,325,9,29,1911,10,18,1912,1912,3,1,3,1,3.0,14000.0,6000.0,,,20000.0,2,38.9597594,34.9249653,42.6384261,12.674297,Turkey,TUR,Italy,ITA
250,100,1250,1250.001,345,640,10,17,1912,4,19,1913,1912,1,3,1,3,1.0,15000.0,30000.0,,,45000.0,2,8.1939477,-64.5043374,38.9597594,34.9249653,Yugoslavia,YUG,Turkey,TUR
251,100,1250,1250.001,345,640,10,17,1912,4,19,1913,1913,1,3,1,3,1.0,15000.0,30000.0,,,45000.0,1,8.1939477,-64.5043374,38.9597594,34.9249653,Yugoslavia,YUG,Turkey,TUR
252,100,1250,1250.001,640,345,10,17,1912,4,19,1913,1912,3,1,3,1,3.0,30000.0,15000.0,,,45000.0,1,38.9597594,34.9249653,8.1939477,-64.5043374,Turkey,TUR,Yugoslavia,YUG
253,100,1250,1250.001,640,345,10,17,1912,4,19,1913,1913,3,1,3,1,3.0,30000.0,15000.0,,,45000.0,2,38.9597594,34.9249653,8.1939477,-64.5043374,Turkey,TUR,Yugoslavia,YUG
