warnum,disno,statea,stateb,year,batdtha,batdthb,batdths,a_latitude,a_longitude,b_latitude,b_longitude,stateNameA,stateAbbA,stateNameB,stateAbbB
139,258,255,2,1943,3500000,405400,3905400,51.0834196,10.4234469,37.0902,-95.7129,Germany,GMY,United States of America,USA
139,258,255,2,1944,3500000,405400,3905400,51.0834196,10.4234469,37.0902,-95.7129,Germany,GMY,United States of America,USA
139,258,255,2,1945,3500000,405400,3905400,51.0834196,10.4234469,37.0902,-95.7129,Germany,GMY,United States of America,USA
139,258,2,325,1943,405400,174500,579900,37.0902,-95.7129,42.6384261,12.674297,United States of America,USA,Italy,ITA
139,258,325,2,1943,174500,405400,579900,42.6384261,12.674297,37.0902,-95.7129,Italy,ITA,United States of America,USA
139,258,200,740,1941,418765,1740000,2158765,54.7023545,-3.2765753,36.5748441,139.2394179,United Kingdom,UKG,Japan,JPN
139,258,200,740,1942,418765,1740000,2158765,54.7023545,-3.2765753,36.5748441,139.2394179,United Kingdom,UKG,Japan,JPN
139,258,200,740,1943,418765,1740000,2158765,54.7023545,-3.2765753,36.5748441,139.2394179,United Kingdom,UKG,Japan,JPN
139,258,200,740,1944,418765,1740000,2158765,54.7023545,-3.2765753,36.5748441,139.2394179,United Kingdom,UKG,Japan,JPN
139,258,200,740,1945,418765,1740000,2158765,54.7023545,-3.2765753,36.5748441,139.2394179,United Kingdom,UKG,Japan,JPN
139,258,740,200,1941,1740000,418765,2158765,36.5748441,139.2394179,54.7023545,-3.2765753,Japan,JPN,United Kingdom,UKG
139,258,740,200,1942,1740000,418765,2158765,36.5748441,139.2394179,54.7023545,-3.2765753,Japan,JPN,United Kingdom,UKG
139,258,740,200,1943,1740000,418765,2158765,36.5748441,139.2394179,54.7023545,-3.2765753,Japan,JPN,United Kingdom,UKG
139,258,740,200,1944,1740000,418765,2158765,36.5748441,139.2394179,54.7023545,-3.2765753,Japan,JPN,United Kingdom,UKG
139,258,740,200,1945,1740000,418765,2158765,36.5748441,139.2394179,54.7023545,-3.2765753,Japan,JPN,United Kingdom,UKG
139,258,255,290,1939,3500000,320000,3820000,51.0834196,10.4234469,52.0977181,19.0258159,Germany,GMY,Poland,POL
139,258,290,255,1939,320000,3500000,3820000,52.0977181,19.0258159,51.0834196,10.4234469,Poland,POL,Germany,GMY
139,258,211,255,1940,9600,3500000,3509600,50.6402809,4.6667145,51.0834196,10.4234469,Belgium,BEL,Germany,GMY
139,258,255,211,1940,3500000,9600,3509600,51.0834196,10.4234469,50.6402809,4.6667145,Germany,GMY,Belgium,BEL
139,258,200,325,1940,418765,174500,593265,54.7023545,-3.2765753,42.6384261,12.674297,United Kingdom,UKG,Italy,ITA
139,258,200,325,1941,418765,174500,593265,54.7023545,-3.2765753,42.6384261,12.674297,United Kingdom,UKG,Italy,ITA
139,258,200,325,1942,418765,174500,593265,54.7023545,-3.2765753,42.6384261,12.674297,United Kingdom,UKG,Italy,ITA
139,258,200,325,1943,418765,174500,593265,54.7023545,-3.2765753,42.6384261,12.674297,United Kingdom,UKG,Italy,ITA
139,258,325,200,1940,174500,418765,593265,42.6384261,12.674297,54.7023545,-3.2765753,Italy,ITA,United Kingdom,UKG
139,258,325,200,1941,174500,418765,593265,42.6384261,12.674297,54.7023545,-3.2765753,Italy,ITA,United Kingdom,UKG
139,258,325,200,1942,174500,418765,593265,42.6384261,12.674297,54.7023545,-3.2765753,Italy,ITA,United Kingdom,UKG
139,258,325,200,1943,174500,418765,593265,42.6384261,12.674297,54.7023545,-3.2765753,Italy,ITA,United Kingdom,UKG
139,258,740,920,1942,1740000,12200,1752200,36.5748441,139.2394179,-41.5000831,172.8344077,Japan,JPN,New Zealand,NEW
139,258,740,920,1943,1740000,12200,1752200,36.5748441,139.2394179,-41.5000831,172.8344077,Japan,JPN,New Zealand,NEW
139,258,740,920,1944,1740000,12200,1752200,36.5748441,139.2394179,-41.5000831,172.8344077,Japan,JPN,New Zealand,NEW
139,258,740,920,1945,1740000,12200,1752200,36.5748441,139.2394179,-41.5000831,172.8344077,Japan,JPN,New Zealand,NEW
139,258,920,740,1942,12200,1740000,1752200,-41.5000831,172.8344077,36.5748441,139.2394179,New Zealand,NEW,Japan,JPN
139,258,920,740,1943,12200,1740000,1752200,-41.5000831,172.8344077,36.5748441,139.2394179,New Zealand,NEW,Japan,JPN
139,258,920,740,1944,12200,1740000,1752200,-41.5000831,172.8344077,36.5748441,139.2394179,New Zealand,NEW,Japan,JPN
139,258,920,740,1945,12200,1740000,1752200,-41.5000831,172.8344077,36.5748441,139.2394179,New Zealand,NEW,Japan,JPN
139,258,255,350,1941,3500000,18300,3518300,51.0834196,10.4234469,38.9953683,21.9877132,Germany,GMY,Greece,GRC
139,258,350,255,1941,18300,3500000,3518300,38.9953683,21.9877132,51.0834196,10.4234469,Greece,GRC,Germany,GMY
139,258,740,900,1942,1740000,33826,1773826,36.5748441,139.2394179,-24.7761086,134.755,Japan,JPN,Australia,AUL
139,258,740,900,1943,1740000,33826,1773826,36.5748441,139.2394179,-24.7761086,134.755,Japan,JPN,Australia,AUL
139,258,740,900,1944,1740000,33826,1773826,36.5748441,139.2394179,-24.7761086,134.755,Japan,JPN,Australia,AUL
139,258,740,900,1945,1740000,33826,1773826,36.5748441,139.2394179,-24.7761086,134.755,Japan,JPN,Australia,AUL
139,258,900,740,1942,33826,1740000,1773826,-24.7761086,134.755,36.5748441,139.2394179,Australia,AUL,Japan,JPN
139,258,900,740,1943,33826,1740000,1773826,-24.7761086,134.755,36.5748441,139.2394179,Australia,AUL,Japan,JPN
139,258,900,740,1944,33826,1740000,1773826,-24.7761086,134.755,36.5748441,139.2394179,Australia,AUL,Japan,JPN
139,258,900,740,1945,33826,1740000,1773826,-24.7761086,134.755,36.5748441,139.2394179,Australia,AUL,Japan,JPN
139,258,255,560,1941,3500000,8700,3508700,51.0834196,10.4234469,-28.8166236,24.991639,Germany,GMY,South Africa,SAF
139,258,255,560,1942,3500000,8700,3508700,51.0834196,10.4234469,-28.8166236,24.991639,Germany,GMY,South Africa,SAF
139,258,255,560,1943,3500000,8700,3508700,51.0834196,10.4234469,-28.8166236,24.991639,Germany,GMY,South Africa,SAF
139,258,255,560,1944,3500000,8700,3508700,51.0834196,10.4234469,-28.8166236,24.991639,Germany,GMY,South Africa,SAF
139,258,255,560,1945,3500000,8700,3508700,51.0834196,10.4234469,-28.8166236,24.991639,Germany,GMY,South Africa,SAF
139,258,560,255,1941,8700,3500000,3508700,-28.8166236,24.991639,51.0834196,10.4234469,South Africa,SAF,Germany,GMY
139,258,560,255,1942,8700,3500000,3508700,-28.8166236,24.991639,51.0834196,10.4234469,South Africa,SAF,Germany,GMY
139,258,560,255,1943,8700,3500000,3508700,-28.8166236,24.991639,51.0834196,10.4234469,South Africa,SAF,Germany,GMY
139,258,560,255,1944,8700,3500000,3508700,-28.8166236,24.991639,51.0834196,10.4234469,South Africa,SAF,Germany,GMY
139,258,560,255,1945,8700,3500000,3508700,-28.8166236,24.991639,51.0834196,10.4234469,South Africa,SAF,Germany,GMY
139,258,200,255,1940,418765,3500000,3918765,54.7023545,-3.2765753,51.0834196,10.4234469,United Kingdom,UKG,Germany,GMY
139,258,200,255,1941,418765,3500000,3918765,54.7023545,-3.2765753,51.0834196,10.4234469,United Kingdom,UKG,Germany,GMY
139,258,200,255,1942,418765,3500000,3918765,54.7023545,-3.2765753,51.0834196,10.4234469,United Kingdom,UKG,Germany,GMY
139,258,200,255,1943,418765,3500000,3918765,54.7023545,-3.2765753,51.0834196,10.4234469,United Kingdom,UKG,Germany,GMY
139,258,200,255,1944,418765,3500000,3918765,54.7023545,-3.2765753,51.0834196,10.4234469,United Kingdom,UKG,Germany,GMY
139,258,200,255,1945,418765,3500000,3918765,54.7023545,-3.2765753,51.0834196,10.4234469,United Kingdom,UKG,Germany,GMY
139,258,255,200,1940,3500000,418765,3918765,51.0834196,10.4234469,54.7023545,-3.2765753,Germany,GMY,United Kingdom,UKG
139,258,255,200,1941,3500000,418765,3918765,51.0834196,10.4234469,54.7023545,-3.2765753,Germany,GMY,United Kingdom,UKG
139,258,255,200,1942,3500000,418765,3918765,51.0834196,10.4234469,54.7023545,-3.2765753,Germany,GMY,United Kingdom,UKG
139,258,255,200,1943,3500000,418765,3918765,51.0834196,10.4234469,54.7023545,-3.2765753,Germany,GMY,United Kingdom,UKG
139,258,255,200,1944,3500000,418765,3918765,51.0834196,10.4234469,54.7023545,-3.2765753,Germany,GMY,United Kingdom,UKG
139,258,255,200,1945,3500000,418765,3918765,51.0834196,10.4234469,54.7023545,-3.2765753,Germany,GMY,United Kingdom,UKG
139,258,360,365,1941,290000,7500000,7790000,45.9852129,24.6859225,64.6863136,97.7453061,Romania,ROM,Russia,RUS
139,258,360,365,1942,290000,7500000,7790000,45.9852129,24.6859225,64.6863136,97.7453061,Romania,ROM,Russia,RUS
139,258,360,365,1943,290000,7500000,7790000,45.9852129,24.6859225,64.6863136,97.7453061,Romania,ROM,Russia,RUS
139,258,360,365,1944,290000,7500000,7790000,45.9852129,24.6859225,64.6863136,97.7453061,Romania,ROM,Russia,RUS
139,258,365,360,1941,7500000,290000,7790000,64.6863136,97.7453061,45.9852129,24.6859225,Russia,RUS,Romania,ROM
139,258,365,360,1942,7500000,290000,7790000,64.6863136,97.7453061,45.9852129,24.6859225,Russia,RUS,Romania,ROM
139,258,365,360,1943,7500000,290000,7790000,64.6863136,97.7453061,45.9852129,24.6859225,Russia,RUS,Romania,ROM
139,258,365,360,1944,7500000,290000,7790000,64.6863136,97.7453061,45.9852129,24.6859225,Russia,RUS,Romania,ROM
139,258,310,365,1941,136000,7500000,7636000,47.1817585,19.5060937,64.6863136,97.7453061,Hungary,HUN,Russia,RUS
139,258,310,365,1942,136000,7500000,7636000,47.1817585,19.5060937,64.6863136,97.7453061,Hungary,HUN,Russia,RUS
139,258,310,365,1943,136000,7500000,7636000,47.1817585,19.5060937,64.6863136,97.7453061,Hungary,HUN,Russia,RUS
139,258,310,365,1944,136000,7500000,7636000,47.1817585,19.5060937,64.6863136,97.7453061,Hungary,HUN,Russia,RUS
139,258,310,365,1945,136000,7500000,7636000,47.1817585,19.5060937,64.6863136,97.7453061,Hungary,HUN,Russia,RUS
139,258,365,310,1941,7500000,136000,7636000,64.6863136,97.7453061,47.1817585,19.5060937,Russia,RUS,Hungary,HUN
139,258,365,310,1942,7500000,136000,7636000,64.6863136,97.7453061,47.1817585,19.5060937,Russia,RUS,Hungary,HUN
139,258,365,310,1943,7500000,136000,7636000,64.6863136,97.7453061,47.1817585,19.5060937,Russia,RUS,Hungary,HUN
139,258,365,310,1944,7500000,136000,7636000,64.6863136,97.7453061,47.1817585,19.5060937,Russia,RUS,Hungary,HUN
139,258,365,310,1945,7500000,136000,7636000,64.6863136,97.7453061,47.1817585,19.5060937,Russia,RUS,Hungary,HUN
139,258,255,385,1940,3500000,3000,3503000,51.0834196,10.4234469,64.5731537,11.52803644,Germany,GMY,Norway,NOR
139,258,385,255,1940,3000,3500000,3503000,64.5731537,11.52803644,51.0834196,10.4234469,Norway,NOR,Germany,GMY
139,258,220,255,1940,210824,3500000,3710824,46.603354,1.8883335,51.0834196,10.4234469,France,FRN,Germany,GMY
139,258,255,220,1940,3500000,210824,3710824,51.0834196,10.4234469,46.603354,1.8883335,Germany,GMY,France,FRN
139,258,210,255,1940,7900,3500000,3507900,52.2379891,5.534607382,51.0834196,10.4234469,Netherlands,NTH,Germany,GMY
139,258,255,210,1940,3500000,7900,3507900,51.0834196,10.4234469,52.2379891,5.534607382,Germany,GMY,Netherlands,NTH
139,258,255,920,1941,3500000,12200,3512200,51.0834196,10.4234469,-41.5000831,172.8344077,Germany,GMY,New Zealand,NEW
139,258,255,920,1942,3500000,12200,3512200,51.0834196,10.4234469,-41.5000831,172.8344077,Germany,GMY,New Zealand,NEW
139,258,255,920,1943,3500000,12200,3512200,51.0834196,10.4234469,-41.5000831,172.8344077,Germany,GMY,New Zealand,NEW
139,258,255,920,1944,3500000,12200,3512200,51.0834196,10.4234469,-41.5000831,172.8344077,Germany,GMY,New Zealand,NEW
139,258,255,920,1945,3500000,12200,3512200,51.0834196,10.4234469,-41.5000831,172.8344077,Germany,GMY,New Zealand,NEW
139,258,920,255,1941,12200,3500000,3512200,-41.5000831,172.8344077,51.0834196,10.4234469,New Zealand,NEW,Germany,GMY
139,258,920,255,1942,12200,3500000,3512200,-41.5000831,172.8344077,51.0834196,10.4234469,New Zealand,NEW,Germany,GMY
139,258,920,255,1943,12200,3500000,3512200,-41.5000831,172.8344077,51.0834196,10.4234469,New Zealand,NEW,Germany,GMY
139,258,920,255,1944,12200,3500000,3512200,-41.5000831,172.8344077,51.0834196,10.4234469,New Zealand,NEW,Germany,GMY
139,258,920,255,1945,12200,3500000,3512200,-41.5000831,172.8344077,51.0834196,10.4234469,New Zealand,NEW,Germany,GMY
139,258,255,900,1941,3500000,33826,3533826,51.0834196,10.4234469,-24.7761086,134.755,Germany,GMY,Australia,AUL
139,258,255,900,1942,3500000,33826,3533826,51.0834196,10.4234469,-24.7761086,134.755,Germany,GMY,Australia,AUL
139,258,255,900,1943,3500000,33826,3533826,51.0834196,10.4234469,-24.7761086,134.755,Germany,GMY,Australia,AUL
139,258,255,900,1944,3500000,33826,3533826,51.0834196,10.4234469,-24.7761086,134.755,Germany,GMY,Australia,AUL
139,258,255,900,1945,3500000,33826,3533826,51.0834196,10.4234469,-24.7761086,134.755,Germany,GMY,Australia,AUL
139,258,900,255,1941,33826,3500000,3533826,-24.7761086,134.755,51.0834196,10.4234469,Australia,AUL,Germany,GMY
139,258,900,255,1942,33826,3500000,3533826,-24.7761086,134.755,51.0834196,10.4234469,Australia,AUL,Germany,GMY
139,258,900,255,1943,33826,3500000,3533826,-24.7761086,134.755,51.0834196,10.4234469,Australia,AUL,Germany,GMY
139,258,900,255,1944,33826,3500000,3533826,-24.7761086,134.755,51.0834196,10.4234469,Australia,AUL,Germany,GMY
139,258,900,255,1945,33826,3500000,3533826,-24.7761086,134.755,51.0834196,10.4234469,Australia,AUL,Germany,GMY
139,258,325,350,1940,174500,18300,192800,42.6384261,12.674297,38.9953683,21.9877132,Italy,ITA,Greece,GRC
139,258,325,350,1941,174500,18300,192800,42.6384261,12.674297,38.9953683,21.9877132,Italy,ITA,Greece,GRC
139,258,350,325,1940,18300,174500,192800,38.9953683,21.9877132,42.6384261,12.674297,Greece,GRC,Italy,ITA
139,258,350,325,1941,18300,174500,192800,38.9953683,21.9877132,42.6384261,12.674297,Greece,GRC,Italy,ITA
139,258,325,345,1941,174500,305000,479500,42.6384261,12.674297,8.1939477,-64.5043374,Italy,ITA,Yugoslavia,YUG
139,258,345,325,1941,305000,174500,479500,8.1939477,-64.5043374,42.6384261,12.674297,Yugoslavia,YUG,Italy,ITA
139,258,255,345,1941,3500000,305000,3805000,51.0834196,10.4234469,8.1939477,-64.5043374,Germany,GMY,Yugoslavia,YUG
139,258,345,255,1941,305000,3500000,3805000,8.1939477,-64.5043374,51.0834196,10.4234469,Yugoslavia,YUG,Germany,GMY
139,258,20,255,1942,41992,3500000,3541992,61.0666922,-107.9917071,51.0834196,10.4234469,Canada,CAN,Germany,GMY
139,258,255,20,1942,3500000,41992,3541992,51.0834196,10.4234469,61.0666922,-107.9917071,Germany,GMY,Canada,CAN
139,258,20,255,1943,41992,3500000,3541992,61.0666922,-107.9917071,51.0834196,10.4234469,Canada,CAN,Germany,GMY
139,258,20,255,1944,41992,3500000,3541992,61.0666922,-107.9917071,51.0834196,10.4234469,Canada,CAN,Germany,GMY
139,258,20,255,1945,41992,3500000,3541992,61.0666922,-107.9917071,51.0834196,10.4234469,Canada,CAN,Germany,GMY
139,258,255,20,1943,3500000,41992,3541992,51.0834196,10.4234469,61.0666922,-107.9917071,Germany,GMY,Canada,CAN
139,258,255,20,1944,3500000,41992,3541992,51.0834196,10.4234469,61.0666922,-107.9917071,Germany,GMY,Canada,CAN
139,258,255,20,1945,3500000,41992,3541992,51.0834196,10.4234469,61.0666922,-107.9917071,Germany,GMY,Canada,CAN
139,258,325,530,1941,174500,5000,179500,42.6384261,12.674297,10.2116702,38.6521203,Italy,ITA,Ethiopia,ETH
139,258,530,325,1941,5000,174500,179500,10.2116702,38.6521203,42.6384261,12.674297,Ethiopia,ETH,Italy,ITA
139,1694,710,800,1942,1000,,,35.000074,104.999927,14.8971921,100.83273,China,CHN,Thailand,THI
139,1694,800,710,1942,,1000,,14.8971921,100.83273,35.000074,104.999927,Thailand,THI,China,CHN
139,1694,200,800,1942,1000,,,54.7023545,-3.2765753,14.8971921,100.83273,United Kingdom,UKG,Thailand,THI
139,1694,800,200,1942,,1000,,14.8971921,100.83273,54.7023545,-3.2765753,Thailand,THI,United Kingdom,UKG
139,2581,220,255,1944,210824,3500000,3710824,46.603354,1.8883335,51.0834196,10.4234469,France,FRN,Germany,GMY
139,2581,220,255,1945,210824,3500000,3710824,46.603354,1.8883335,51.0834196,10.4234469,France,FRN,Germany,GMY
139,2581,255,220,1944,3500000,210824,3710824,51.0834196,10.4234469,46.603354,1.8883335,Germany,GMY,France,FRN
139,2581,255,220,1945,3500000,210824,3710824,51.0834196,10.4234469,46.603354,1.8883335,Germany,GMY,France,FRN
139,3581,255,325,1943,3500000,174500,3674500,51.0834196,10.4234469,42.6384261,12.674297,Germany,GMY,Italy,ITA
139,3581,255,325,1944,3500000,174500,3674500,51.0834196,10.4234469,42.6384261,12.674297,Germany,GMY,Italy,ITA
139,3581,255,325,1945,3500000,174500,3674500,51.0834196,10.4234469,42.6384261,12.674297,Germany,GMY,Italy,ITA
139,3581,325,255,1943,174500,3500000,3674500,42.6384261,12.674297,51.0834196,10.4234469,Italy,ITA,Germany,GMY
139,3581,325,255,1944,174500,3500000,3674500,42.6384261,12.674297,51.0834196,10.4234469,Italy,ITA,Germany,GMY
139,3581,325,255,1945,174500,3500000,3674500,42.6384261,12.674297,51.0834196,10.4234469,Italy,ITA,Germany,GMY
139,3587,220,740,1940,,,,46.603354,1.8883335,36.5748441,139.2394179,France,FRN,Japan,JPN
139,3587,740,220,1940,,,,36.5748441,139.2394179,46.603354,1.8883335,Japan,JPN,France,FRN
139,3587,220,900,1941,210824,33826,244650,46.603354,1.8883335,-24.7761086,134.755,France,FRN,Australia,AUL
139,3587,900,220,1941,33826,210824,244650,-24.7761086,134.755,46.603354,1.8883335,Australia,AUL,France,FRN
139,3587,2,220,1942,405400,210824,616224,37.0902,-95.7129,46.603354,1.8883335,United States of America,USA,France,FRN
139,3587,220,2,1942,210824,405400,616224,46.603354,1.8883335,37.0902,-95.7129,France,FRN,United States of America,USA
139,3587,200,220,1940,418765,210824,629589,54.7023545,-3.2765753,46.603354,1.8883335,United Kingdom,UKG,France,FRN
139,3587,200,220,1941,418765,210824,629589,54.7023545,-3.2765753,46.603354,1.8883335,United Kingdom,UKG,France,FRN
139,3587,200,220,1942,418765,210824,629589,54.7023545,-3.2765753,46.603354,1.8883335,United Kingdom,UKG,France,FRN
139,3587,220,200,1940,210824,418765,629589,46.603354,1.8883335,54.7023545,-3.2765753,France,FRN,United Kingdom,UKG
139,3587,220,200,1941,210824,418765,629589,46.603354,1.8883335,54.7023545,-3.2765753,France,FRN,United Kingdom,UKG
139,3587,220,200,1942,210824,418765,629589,46.603354,1.8883335,54.7023545,-3.2765753,France,FRN,United Kingdom,UKG
139,3826,255,360,1944,3500000,10000,3510000,51.0834196,10.4234469,45.9852129,24.6859225,Germany,GMY,Romania,ROM
139,3826,255,360,1945,3500000,10000,3510000,51.0834196,10.4234469,45.9852129,24.6859225,Germany,GMY,Romania,ROM
139,3826,360,255,1944,10000,3500000,3510000,45.9852129,24.6859225,51.0834196,10.4234469,Romania,ROM,Germany,GMY
139,3826,360,255,1945,10000,3500000,3510000,45.9852129,24.6859225,51.0834196,10.4234469,Romania,ROM,Germany,GMY
139,3826,310,360,1944,,,,47.1817585,19.5060937,45.9852129,24.6859225,Hungary,HUN,Romania,ROM
139,3826,310,360,1945,,,,47.1817585,19.5060937,45.9852129,24.6859225,Hungary,HUN,Romania,ROM
139,3826,360,310,1944,,,,45.9852129,24.6859225,47.1817585,19.5060937,Romania,ROM,Hungary,HUN
139,3826,360,310,1945,,,,45.9852129,24.6859225,47.1817585,19.5060937,Romania,ROM,Hungary,HUN
139,3827,255,355,1944,3500000,1000,3501000,51.0834196,10.4234469,42.6073975,25.4856617,Germany,GMY,Bulgaria,BUL
139,3827,255,355,1945,3500000,1000,3501000,51.0834196,10.4234469,42.6073975,25.4856617,Germany,GMY,Bulgaria,BUL
139,3827,355,255,1944,1000,3500000,3501000,42.6073975,25.4856617,51.0834196,10.4234469,Bulgaria,BUL,Germany,GMY
139,3827,355,255,1945,1000,3500000,3501000,42.6073975,25.4856617,51.0834196,10.4234469,Bulgaria,BUL,Germany,GMY
142,179,365,375,1939,126875,24923,151798,64.6863136,97.7453061,63.2467777,25.9209164,Russia,RUS,Finland,FIN
142,179,365,375,1940,126875,24923,151798,64.6863136,97.7453061,63.2467777,25.9209164,Russia,RUS,Finland,FIN
142,179,375,365,1939,24923,126875,151798,63.2467777,25.9209164,64.6863136,97.7453061,Finland,FIN,Russia,RUS
142,179,375,365,1940,24923,126875,151798,63.2467777,25.9209164,64.6863136,97.7453061,Finland,FIN,Russia,RUS
147,1238,750,770,1947,2500,1000,3500,22.3511148,78.6677428,30.3308401,71.247499,India,IND,Pakistan,PAK
147,1238,750,770,1948,2500,1000,3500,22.3511148,78.6677428,30.3308401,71.247499,India,IND,Pakistan,PAK
147,1238,770,750,1947,1000,2500,3500,30.3308401,71.247499,22.3511148,78.6677428,Pakistan,PAK,India,IND
147,1238,770,750,1948,1000,2500,3500,30.3308401,71.247499,22.3511148,78.6677428,Pakistan,PAK,India,IND
148,1793,645,666,1948,500,4500,5000,33.0955793,44.1749775,30.8760272,35.0015196,Iraq,IRQ,Israel,ISR
148,1793,666,645,1948,4500,500,5000,30.8760272,35.0015196,33.0955793,44.1749775,Israel,ISR,Iraq,IRQ
148,1793,651,666,1948,2000,4500,6500,26.2540493,29.2675469,30.8760272,35.0015196,Egypt,EGY,Israel,ISR
148,1793,651,666,1949,2000,4500,6500,26.2540493,29.2675469,30.8760272,35.0015196,Egypt,EGY,Israel,ISR
148,1793,666,651,1948,4500,2000,6500,30.8760272,35.0015196,26.2540493,29.2675469,Israel,ISR,Egypt,EGY
148,1793,666,651,1949,4500,2000,6500,30.8760272,35.0015196,26.2540493,29.2675469,Israel,ISR,Egypt,EGY
148,1793,652,666,1948,1000,4500,5500,34.6401861,39.0494106,30.8760272,35.0015196,Syria,SYR,Israel,ISR
148,1793,666,652,1948,4500,1000,5500,30.8760272,35.0015196,34.6401861,39.0494106,Israel,ISR,Syria,SYR
148,1793,660,666,1948,500,4500,5000,33.8750629,35.843409,30.8760272,35.0015196,Lebanon,LEB,Israel,ISR
148,1793,666,660,1948,4500,500,5000,30.8760272,35.0015196,33.8750629,35.843409,Israel,ISR,Lebanon,LEB
148,1793,663,666,1948,1000,4500,5500,31.1667049,36.941628,30.8760272,35.0015196,Jordan,JOR,Israel,ISR
148,1793,663,666,1949,1000,4500,5500,31.1667049,36.941628,30.8760272,35.0015196,Jordan,JOR,Israel,ISR
148,1793,666,663,1948,4500,1000,5500,30.8760272,35.0015196,31.1667049,36.941628,Israel,ISR,Jordan,JOR
148,1793,666,663,1949,4500,1000,5500,30.8760272,35.0015196,31.1667049,36.941628,Israel,ISR,Jordan,JOR
151,51,2,710,1950,54487,422612,477099,37.0902,-95.7129,35.000074,104.999927,United States of America,USA,China,CHN
151,51,2,710,1951,54487,422612,477099,37.0902,-95.7129,35.000074,104.999927,United States of America,USA,China,CHN
151,51,2,710,1952,54487,422612,477099,37.0902,-95.7129,35.000074,104.999927,United States of America,USA,China,CHN
151,51,2,710,1953,54487,422612,477099,37.0902,-95.7129,35.000074,104.999927,United States of America,USA,China,CHN
151,51,710,2,1950,422612,54487,477099,35.000074,104.999927,37.0902,-95.7129,China,CHN,United States of America,USA
151,51,710,2,1951,422612,54487,477099,35.000074,104.999927,37.0902,-95.7129,China,CHN,United States of America,USA
151,51,710,2,1952,422612,54487,477099,35.000074,104.999927,37.0902,-95.7129,China,CHN,United States of America,USA
151,51,710,2,1953,422612,54487,477099,35.000074,104.999927,37.0902,-95.7129,China,CHN,United States of America,USA
151,51,2,731,1950,54487,316579,371066,37.0902,-95.7129,40.3736611,127.0870417,United States of America,USA,North Korea,PRK
151,51,2,731,1951,54487,316579,371066,37.0902,-95.7129,40.3736611,127.0870417,United States of America,USA,North Korea,PRK
151,51,2,731,1952,54487,316579,371066,37.0902,-95.7129,40.3736611,127.0870417,United States of America,USA,North Korea,PRK
151,51,2,731,1953,54487,316579,371066,37.0902,-95.7129,40.3736611,127.0870417,United States of America,USA,North Korea,PRK
151,51,731,2,1950,316579,54487,371066,40.3736611,127.0870417,37.0902,-95.7129,North Korea,PRK,United States of America,USA
151,51,731,2,1951,316579,54487,371066,40.3736611,127.0870417,37.0902,-95.7129,North Korea,PRK,United States of America,USA
151,51,731,2,1952,316579,54487,371066,40.3736611,127.0870417,37.0902,-95.7129,North Korea,PRK,United States of America,USA
151,51,731,2,1953,316579,54487,371066,40.3736611,127.0870417,37.0902,-95.7129,North Korea,PRK,United States of America,USA
151,51,20,710,1951,309,422612,422921,61.0666922,-107.9917071,35.000074,104.999927,Canada,CAN,China,CHN
